case,eps_mean,eps_shape_rms,no2_rel,chocho_rel,h2o_rel,dshift,reported
etalon_f_hot_ANs_n_s0274,0.0394241,0,-0.00861932,-0.857351,-0.0223448,0.133283,0.0055
etalon_f_hot_ANs_n_s0276,0.0394241,0,-0.0214836,0.093792,-0.0238425,0.106488,0.0055
etalon_f_hot_ANs_n_s0278,0.0394241,0,-0.0201326,0.176023,-0.033001,0.176481,0.0055
etalon_f_hot_ANs_n_s0280,0.0394241,0,-0.0194218,0.0799951,-0.0249531,0.523494,0.0055
etalon_f_hot_ANs_n_s0282,0.0394241,0,-0.02354,0.0545346,-0.0450645,0.285974,0.0055
etalon_f_hot_ANs_n_s0284,0.0394241,0,-0.0198214,0.442742,-0.0313398,0.268034,0.0055
etalon_f_hot_ANs_n_s0286,0.0394241,0,-0.00792491,-3.01046,-0.0139335,0.308809,0.0055
etalon_f_hot_ANs_n_s0288,0.0394241,0,-0.0132924,0.496711,-0.0276798,0.0681518,0.0055
etalon_f_hot_ANs_n_s0290,0.0394241,0,-0.0201606,0.19017,-0.0293667,0.215658,0.0055
etalon_f_hot_ANs_n_s0292,0.0394241,0,-0.0092073,0.167296,-0.0146234,0.164407,0.0055
etalon_f_hot_ANs_n_s0294,0.0394241,0,-0.0096161,0.157758,-0.0093736,-0.0826,0.0055
etalon_f_hot_ANs_n_s0296,0.0394241,0,-0.0156988,0.0497599,-0.0233911,0.106423,0.0055
